,track,artist,album,popularity,time,release_date,track_number,danceability,energy,key,loudness,mode,speechiness,acoustincess,instrumentalness,liveness,valence,tempo,time_signature,genre
549,Cash Shit (feat. Da Baby),Megan Thee Stallion,Fever,70,192539,2019-05-17,4,0.921,0.635,1,-4.904,1,0.416,0.0218,0.0,0.0946,0.549,130.028,4,hip hop
550,Greaze Mode,Skepta,Greaze Mode,74,168400,2019-05-09,1,0.781,0.72,6,-8.347,0,0.165,0.112,4.1e-05,0.153,0.403,150.074,4,hip hop
551,Damn Right,Lazy J,Damn Right,55,158608,2019-02-08,1,0.899,0.586,1,-7.199,1,0.0767,0.0129,3.6e-06,0.112,0.251,114.99,4,hip hop
552,MIDDLE CHILD,PnB Rock,TrapStar Turnt PopStar,78,151574,2019-05-03,6,0.75,0.567,0,-6.4,1,0.48,0.137,0.0,0.109,0.398,151.895,4,hip hop
553,High Life Livin',Gibrillah,High Life Livin',41,192004,2019-03-28,1,0.807,0.695,11,-10.012,1,0.438,0.222,3.97e-06,0.114,0.757,124.906,4,hip hop
554,Stay Low,Khi'leb,Stay Low,39,204094,2019-05-10,1,0.724,0.776,1,-6.456,0,0.347,0.276,0.0,0.105,0.857,82.004,4,hip hop
555,Dispatch (feat. DaBaby),Young Nudy,Sli'merre,60,185480,2019-05-08,6,0.602,0.395,1,-8.752,0,0.289,0.127,0.0,0.109,0.335,81.468,4,hip hop
556,Goin Baby,DaBaby,Baby On Baby,80,141826,2019-03-01,3,0.755,0.772,6,-5.585,1,0.4,0.128,0.0,0.157,0.678,132.906,4,hip hop
557,Whip,iiiConic,Whip,46,192798,2019-04-12,1,0.726,0.747,3,-4.965,0,0.0648,0.0776,2.47e-05,0.197,0.514,140.063,4,hip hop
558,Bank,Church & AP,Cathedral / All Purpose,43,176000,2019-04-19,4,0.907,0.72,1,-5.118,1,0.0523,0.285,0.00264,0.126,0.844,120.013,4,hip hop
559,"Heart 2 Heart (feat. Meek Mill, Arin Ray, Rose Gold)",YG,4REAL 4REAL,60,231080,2019-05-24,8,0.69,0.622,8,-5.62,1,0.271,0.243,0.0,0.0787,0.411,94.026,4,hip hop
560,Racks In The Middle (feat. Roddy Ricch and Hit-Boy),Nipsey Hussle,Racks In The Middle (feat. Roddy Ricch and Hit-Boy),83,233277,2019-02-15,1,0.671,0.833,5,-5.152,0,0.395,0.0825,0.0,0.0726,0.702,79.351,4,hip hop
561,Rolls Royce,Sophiegrophy,Rolls Royce,40,159007,2019-05-10,1,0.568,0.68,7,-6.65,1,0.338,0.593,2.3e-05,0.0875,0.638,67.013,5,hip hop
562,Disaster (feat. J Hus),Dave,PSYCHODRAMA,74,240160,2019-03-08,6,0.727,0.761,0,-5.686,0,0.436,0.619,0.0,0.077,0.706,91.108,4,hip hop
563,Freaky,Tory Lanez,Freaky,83,173926,2019-03-15,1,0.966,0.563,8,-5.764,1,0.0618,0.00202,0.0,0.105,0.363,104.991,4,hip hop
564,DEX UP,Droopo,DEX UP,44,183066,2019-04-05,1,0.875,0.422,10,-8.538,0,0.169,0.00342,0.000911,0.167,0.355,130.018,4,hip hop
565,CHopstix (with Travis Scott),ScHoolboy Q,CHopstix (with Travis Scott),74,181152,2019-04-08,1,0.958,0.6,9,-6.996,0,0.118,0.0391,0.0,0.274,0.607,127.933,4,hip hop
566,Caroline (feat. Polo G),Calboy,Caroline (feat. Polo G),66,157414,2019-05-08,1,0.753,0.648,6,-6.03,0,0.0757,0.201,0.0,0.116,0.338,85.497,4,hip hop
567,Slide (feat. Blueface & Lil Tjay),French Montana,Slide (feat. Blueface & Lil Tjay),79,186344,2019-04-16,1,0.532,0.704,5,-3.895,0,0.26,0.093,0.0,0.184,0.591,96.004,4,hip hop
568,Bet (feat. Skepta & Michael Phantom),Octavian,Bet (feat. Skepta & Michael Phantom),73,166143,2019-02-27,1,0.855,0.594,8,-8.652,0,0.489,0.00128,3.43e-05,0.145,0.834,78.079,4,hip hop
569,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,Hoodie SZN,91,189486,2018-12-21,4,0.581,0.662,9,-5.239,1,0.303,0.0153,0.0,0.111,0.434,93.023,4,hip hop
570,West Coast,G-Eazy,West Coast,74,139610,2019-03-07,1,0.843,0.806,6,-5.156,1,0.367,0.0729,0.0,0.758,0.821,97.858,4,hip hop
571,Superpowers (with GoldLink),Col3trane,Superpowers (with GoldLink),63,182082,2019-03-26,1,0.824,0.371,1,-9.816,0,0.117,0.467,1.15e-06,0.1,0.404,85.055,4,hip hop
572,Have Mercy,YBN Cordae,Have Mercy,77,189400,2019-03-08,1,0.772,0.385,0,-8.037,0,0.324,0.0309,0.0,0.647,0.362,137.962,4,hip hop
573,"Thotiana (feat. Cardi B, YG) [Remix]",Blueface,"Thotiana (feat. Cardi B, YG) [Remix]",76,297546,2019-02-18,1,0.911,0.721,10,-4.833,0,0.28,0.0364,0.0,0.111,0.69,104.11,4,hip hop
574,Wish You Well Pt.2 (It's A Vibe),Chillinit,Women Weed & Wordplay,60,156800,2018-10-30,14,0.768,0.529,2,-8.042,1,0.298,0.139,0.0,0.311,0.602,150.081,4,hip hop
575,When I'm Gone (Intro),Lil Rae,Hot & Cold,44,176885,2019-03-22,1,0.587,0.564,1,-6.223,0,0.103,0.0133,0.000119,0.105,0.518,151.969,4,hip hop
576,Whatever You Like,T.I.,Paper Trail,73,249533,2008-09-08,6,0.68,0.687,9,-6.162,0,0.0709,0.0161,0.0,0.261,0.467,150.053,4,hip hop
577,It's Goin' Down (feat. Nitti),Yung Joc,New Joc City (Explicit Content U.S. Version),65,241840,2006-06-06,2,0.888,0.577,1,-7.702,0,0.0612,0.0986,0.0,0.131,0.609,84.003,4,hip hop
578,Without Me,Eminem,Curtain Call (Deluxe),14,291213,2005-12-06,9,0.919,0.657,7,-2.823,1,0.0907,0.00293,0.0,0.356,0.659,112.23,4,hip hop
579,Hypnotized (feat. Akon),Plies,The Real Testament,62,188493,2007-08-06,14,0.84,0.571,10,-7.421,1,0.0797,0.16,0.0,0.406,0.617,116.59,4,hip hop
580,Lollipop,Lil Wayne,Tha Carter III,58,299333,2008-01-01,12,0.829,0.428,0,-9.469,1,0.083,0.055,0.00423,0.137,0.448,148.077,4,hip hop
581,Good Life,Kanye West,Good Life (Int'l ECD maxi),20,210093,2007-01-01,1,0.456,0.792,1,-6.889,1,0.323,0.00369,0.0,0.0648,0.485,82.999,4,hip hop
582,L.E.S Artistes,Santigold,Santigold,47,206933,2008-05-12,1,0.862,0.797,4,-2.006,1,0.0339,0.0339,4.03e-06,0.0841,0.775,117.993,4,hip hop
583,Got Your Money (feat. Kelis),Ol' Dirty Bastard,N***A Please,65,239546,1999,4,0.934,0.459,1,-7.654,1,0.189,0.0516,0.0,0.222,0.697,103.04,4,hip hop
584,Smack That,Akon,Konvicted,72,212360,2006,3,0.94,0.743,5,-5.166,0,0.0475,0.317,0.0,0.0909,0.932,118.988,4,hip hop
585,Lighters Up,Lil' Kim,Lighters Up (Explicit Online Music),52,262640,2005-08-30,1,0.624,0.766,9,-6.31,1,0.396,0.00494,0.0,0.107,0.714,91.727,4,hip hop
586,Mistadobalina - Remastered Version,Del The Funky Homosapien,The Best Of Del Tha Funkee Homosapien [The Elektra Years]: The B-Boy Handbook,55,260306,2004-02-10,1,0.85,0.797,10,-7.429,0,0.136,0.0964,8.38e-06,0.34,0.63,99.615,4,hip hop
587,Peaches & Cream (feat. P. Diddy),Various Artists,R&B Hits,55,225946,2005-10-04,2,0.706,0.537,7,-6.347,1,0.348,0.00887,0.0,0.129,0.775,203.746,4,hip hop
588,They Want EFX,Das EFX,The Very Best Of Das EFX,42,221093,2001-07-03,3,0.866,0.534,5,-10.407,1,0.321,0.0838,0.0,0.0848,0.619,98.852,4,hip hop
589,Feel so Good,Various Artists,Bad Boy's 10th Anniversary- The Hits,50,204866,2004-03-09,11,0.828,0.637,1,-9.75,0,0.232,0.223,0.0,0.0983,0.54,105.155,4,hip hop
590,I Got Love,Nate Dogg,Music And Me,59,236226,2001-12-04,1,0.912,0.416,10,-5.943,0,0.164,0.437,0.306,0.09,0.677,90.013,4,hip hop
591,Tell Me When to Go (feat. Keak da Sneak),E-40,My Ghetto Report Card,58,237666,2006-03-14,2,0.857,0.751,1,-7.086,1,0.323,0.00642,0.000257,0.104,0.293,106.888,4,hip hop
592,Superstar (feat. Matthew Santos),Lupe Fiasco,Lupe Fiasco's The Cool,65,289000,2007-01-01,5,0.572,0.822,11,-6.015,0,0.361,0.207,0.0,0.359,0.472,94.812,4,hip hop
593,Get Ur Freak On,Missy Elliott,Miss E...So Addictive,72,211120,2001-05-14,5,0.797,0.75,0,-9.369,1,0.247,0.533,0.108,0.095,0.74,177.87,4,hip hop
594,What's Luv? (feat. Ja-Rule & Ashanti),Fat Joe,Jealous Ones Still Envy (J.O.S.E),72,267093,2001-12-04,9,0.835,0.707,8,-5.074,1,0.0598,0.0219,2.19e-05,0.108,0.919,93.955,4,hip hop
595,Low (feat. T-Pain),Flo Rida,Mail On Sunday,78,231400,2008-03-17,5,0.918,0.609,10,-5.64,0,0.0791,0.0928,0.0,0.139,0.304,128.008,4,hip hop
596,What You Know,T.I.,King,62,274333,2006-03-27,3,0.551,0.81,11,-4.365,1,0.0344,0.0155,0.0,0.169,0.332,73.464,4,hip hop
597,Poppin' Them Thangs,G-Unit,Beg For Mercy,67,240800,2003-01-01,2,0.768,0.813,6,-1.418,0,0.189,0.252,0.0,0.0839,0.918,88.023,4,hip hop
598,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,64,226863,2005-07-04,4,0.904,0.813,4,-7.105,0,0.121,0.0311,0.00697,0.0471,0.81,125.461,4,hip hop
599,Work It,Missy Elliott,Under Construction,70,263226,2002-11-11,4,0.884,0.677,1,-5.603,1,0.283,0.0778,0.0,0.0732,0.584,101.868,4,hip hop
600,Gold Digger,Kanye West,Late Registration,77,207626,2005-09-30,4,0.638,0.699,1,-5.54,0,0.384,0.0223,0.0,0.0917,0.66,92.939,4,hip hop
601,Umbrella,Rihanna,Good Girl Gone Bad: Reloaded,80,275986,2008-06-02,1,0.583,0.829,1,-4.603,1,0.134,0.00864,0.0,0.0426,0.575,174.028,4,hip hop
602,Hey Ya!,OutKast,The Way You Move / Hey Ya!,67,239240,2003,3,0.715,0.97,0,-2.206,1,0.0648,0.0644,0.000156,0.205,0.963,79.504,4,hip hop
603,Right Round,Flo Rida,R.O.O.T.S. (Route Of Overcoming The Struggle),72,204640,2009-03-30,5,0.72,0.672,7,-6.852,1,0.0551,0.009,0.0,0.232,0.705,124.986,4,hip hop
604,"Kick, Push",Lupe Fiasco,Lupe Fiasco's Food & Liquor,59,254466,2006-06-27,4,0.652,0.809,5,-5.276,1,0.17,0.164,0.0,0.175,0.512,94.786,4,hip hop
605,In Da Club,50 Cent,Get Rich Or Die Tryin',74,193466,2003-02-06,5,0.899,0.713,6,-2.752,0,0.366,0.255,0.0,0.0708,0.777,90.051,4,hip hop
606,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,Curtain Call,77,326466,2005-12-06,6,0.698,0.732,2,-4.522,1,0.266,0.00704,0.000647,0.359,0.0689,171.431,4,hip hop
607,Daydreamin' (feat. Jill Scott),Lupe Fiasco,Lupe Fiasco's Food & Liquor,57,234306,2006-06-27,9,0.533,0.739,5,-3.573,0,0.0602,0.029,0.0,0.266,0.617,81.37,4,hip hop
608,Crazy In Love (feat. Jay-Z),Beyoncé,Dangerously In Love,75,236133,2003-06-24,1,0.646,0.77,2,-6.596,0,0.226,0.00249,0.0,0.0715,0.681,99.165,4,hip hop
609,Run (I'm a Natural Disaster),Gnarls Barkley,The Odd Couple (International DMD A),42,160226,2008-04-07,4,0.494,0.913,4,-3.708,1,0.122,0.0076,0.0,0.86,0.558,149.947,4,hip hop
610,Yeah! (feat. Lil Jon & Ludacris),Usher,Confessions (Expanded Edition),79,250373,2004-03-23,2,0.894,0.791,2,-4.699,1,0.112,0.0183,0.0,0.0388,0.583,105.018,4,hip hop
611,Don't Matter,Akon,Konvicted,66,293066,2006,12,0.801,0.454,2,-6.035,1,0.0371,0.225,0.0,0.226,0.34,125.139,4,hip hop
612,Drop It Like It's Hot,Snoop Dogg,R&G (Rhythm & Gangsta): The Masterpiece,69,266066,2004-01-01,3,0.892,0.628,1,-3.832,1,0.216,0.169,0.0,0.102,0.676,92.063,4,hip hop
613,Buy U a Drank (Shawty Snappin'),T-Pain,Epiphany,75,227960,2007-06-05,12,0.451,0.55,1,-8.137,1,0.262,0.0108,0.0,0.0737,0.594,80.001,4,hip hop
614,The Seed (2.0),The Roots,Phrenology,63,267933,2002-11-26,8,0.758,0.957,7,-2.282,1,0.0357,0.039,0.0,0.133,0.966,111.119,4,hip hop
615,Get Low,Lil Jon & The East Side Boyz,Kings Of Crunk,71,334066,2002-10-29,17,0.521,0.625,1,-7.47,1,0.067,0.0301,0.0,0.121,0.136,101.019,4,hip hop
616,Crazy,Gnarls Barkley,St. Elsewhere,70,182066,2006-05-02,2,0.835,0.741,8,-1.609,1,0.0339,0.0172,0.0577,0.0826,0.612,111.963,4,hip hop
617,Milkshake,Kelis,Tasty,66,182626,2003-01-01,3,0.881,0.774,1,-6.068,1,0.0439,0.00986,0.0346,0.206,0.759,112.968,4,hip hop
618,Smiley Faces,Gnarls Barkley,St. Elsewhere,45,185413,2006-05-02,5,0.562,0.886,10,-2.448,0,0.0367,0.00759,0.0,0.312,0.636,86.999,4,hip hop
619,Roses,OutKast,Speakerboxxx/The Love Below,71,369573,2003,10,0.751,0.708,0,-5.645,1,0.0545,0.0481,1.83e-05,0.107,0.509,108.97,4,hip hop
620,Country Grammar (Hot Shit),Nelly,Country Grammar,52,287000,2000-06-27,4,0.872,0.673,2,-6.879,1,0.108,0.00802,0.0,0.155,0.527,162.781,4,hip hop
621,When I'm Gone,Eminem,Curtain Call (Deluxe),15,281133,2005-12-06,16,0.515,0.74,10,-5.507,0,0.363,0.0493,0.0,0.258,0.765,75.922,4,hip hop
622,Stronger,Kanye West,Stronger (Int'l ECD Maxi),39,312893,2007-01-01,1,0.369,0.785,1,-6.269,1,0.2,0.00299,0.0,0.206,0.443,104.033,4,hip hop
623,Party Up,DMX,...And Then There Was X,10,268866,1999-01-01,7,0.534,0.933,11,-3.282,1,0.366,0.0835,0.0,0.394,0.478,202.058,4,hip hop
624,Right Thurr,Chingy,Jackpot,69,250746,2003-01-01,4,0.866,0.749,2,-3.977,1,0.253,0.15,0.0,0.0591,0.891,92.077,4,hip hop
625,"Bump, Bump, Bump",B2K,Pandemonium!,61,282773,2003-03-06,2,0.835,0.68,1,-6.02,0,0.21,0.1,0.0,0.049,0.889,95.508,4,hip hop
626,Let Me Blow Ya Mind,Eve,Scorpion,14,229933,2001-01-01,4,0.905,0.559,1,-4.237,0,0.11,0.249,0.0,0.0646,0.887,90.031,4,hip hop
627,Hot In Herre,Nelly,Nellyville,71,228226,2002-06-25,3,0.965,0.736,9,-5.005,0,0.144,0.218,0.0,0.0595,0.921,107.07,4,hip hop
628,Who Dat Girl (feat. Akon),Flo Rida,Only One Flo [Part 1],57,200880,2010-11-24,4,0.719,0.616,1,-3.951,1,0.0395,0.00683,3.11e-05,0.0742,0.625,124.963,4,hip hop
629,Lonely - Old Version,Akon,Trouble,38,234800,2004-01-01,8,0.629,0.532,5,-7.88,0,0.0352,0.331,0.0,0.238,0.619,90.098,4,hip hop
630,Suga Suga,Baby Bash,Tha Smokin' Nephew,71,239026,2003-01-01,1,0.701,0.75,5,-3.191,0,0.274,0.657,3.13e-06,0.0845,0.515,82.531,4,hip hop
631,Goodies,Ciara,Goodies,64,223000,2004-09-24,1,0.826,0.647,5,-6.306,0,0.0491,0.0277,1.52e-06,0.298,0.872,102.017,4,hip hop
632,Oh Boy,Cam’ron,Come Home With Me,66,204706,2002-01-01,3,0.75,0.771,11,-5.623,1,0.21,0.0287,0.0,0.109,0.822,83.064,4,hip hop
633,The Way You Move (feat. Sleepy Brown) - Radio Mix,OutKast,Speakerboxxx/The Love Below,3,233960,2003-09-23,5,0.869,0.608,5,-4.866,0,0.0474,0.137,8.71e-05,0.0624,0.627,125.992,4,hip hop
634,The Real Slim Shady,Eminem,Curtain Call (Deluxe),13,284800,2005-12-06,11,0.947,0.655,5,-4.243,0,0.0609,0.0331,0.0,0.0433,0.787,104.485,4,hip hop
635,I Know What You Want (feat. Flipmode Squad),Busta Rhymes,It Ain't Safe No More. . .,58,324306,2002-11-26,12,0.563,0.751,6,-4.325,1,0.317,0.0141,0.0,0.636,0.487,85.789,4,hip hop
636,Tipsy - Radio Mix,J-Kwon,Tipsy,64,243026,2004-01-25,1,0.925,0.748,11,-5.572,0,0.278,0.0484,0.0,0.101,0.615,92.978,4,hip hop
637,Ms. Jackson,OutKast,Stankonia,76,270506,2000-10-31,5,0.843,0.805,4,-5.946,0,0.269,0.142,0.0,0.0771,0.615,94.946,4,hip hop
638,"One, Two Step",Ciara,Goodies,74,203786,2004-09-24,2,0.944,0.511,5,-10.96,0,0.161,0.042,0.00107,0.0379,0.842,113.046,4,hip hop
639,Freek-A-Leek,Petey Pablo,Still Writing In My Diary: 2nd Entry,53,235186,2003,4,0.737,0.697,2,-3.716,1,0.254,0.0756,0.0,0.359,0.662,104.917,4,hip hop
640,The Way I Are,Timbaland,Shock Value,71,179120,2007-01-01,4,0.734,0.808,3,-6.448,0,0.106,0.189,0.699,0.315,0.805,114.764,4,hip hop
641,Beautiful Girls,Sean Kingston,Beautiful Girls,76,225373,2007-07-23,1,0.762,0.661,1,-6.075,0,0.0687,0.15,0.0,0.256,0.769,130.009,4,hip hop
642,"Baby, I'm Back",Baby Bash,Super Saucy,51,219186,2005,1,0.901,0.391,9,-4.421,0,0.0934,0.0476,0.0,0.102,0.77,100.018,4,hip hop
643,Angel,Shaggy,Hot Shot (International Version #2),50,235133,2000,6,0.743,0.767,6,-2.944,1,0.168,0.143,0.0,0.0421,0.82,170.539,4,hip hop
644,Get Busy,Sean Paul,Dutty Rock,71,211666,2002-11-12,5,0.735,0.824,10,-4.143,0,0.036,0.615,0.0,0.158,0.726,100.202,4,hip hop
645,Get It Shawty - Main,Lloyd,Street Love,58,208500,2007-01-01,5,0.825,0.909,5,-4.009,0,0.267,0.133,0.0,0.0508,0.625,128.003,4,hip hop
646,Snap Yo Fingers,Lil Jon,Snap Yo Fingers - Single,69,274386,2006-05-02,1,0.835,0.757,8,-5.029,0,0.23,0.00647,0.0,0.29,0.626,82.038,4,hip hop
647,Ice Box,Omarion,21,53,256426,2006,2,0.775,0.731,8,-5.446,1,0.134,0.189,0.0,0.129,0.821,131.105,4,hip hop
648,Candy Shop,50 Cent,The Massacre,10,209106,2005,7,0.614,0.574,11,-7.961,1,0.466,0.0253,3.2e-05,0.38,0.755,125.173,5,hip hop
649,What's Your Fantasy (Featuring Shawna),Ludacris,Back For The First Time,63,275906,2000-01-01,4,0.914,0.813,9,-3.607,1,0.163,0.171,0.0,0.124,0.962,140.089,4,hip hop
650,Shimmy Shimmy Ya,Ol' Dirty Bastard,Return To The 36 Chambers: The Dirty Version,65,161400,1995,2,0.814,0.481,0,-5.183,1,0.245,0.097,3.83e-05,0.0495,0.193,96.252,4,hip hop
651,SICKO MODE,Travis Scott,ASTROWORLD,88,312820,2018-08-03,3,0.834,0.73,8,-3.714,1,0.222,0.00513,0.0,0.124,0.446,155.008,4,hip hop
652,Nonstop,Drake,Scorpion,18,238613,2018-06-29,2,0.909,0.405,6,-8.133,0,0.14,0.0306,0.00698,0.105,0.455,154.984,4,hip hop
653,Taste (feat. Offset),Tyga,Taste (feat. Offset),86,232959,2018-05-16,1,0.884,0.559,0,-7.442,1,0.12,0.0236,0.0,0.101,0.342,97.994,4,hip hop
654,Drip Too Hard (Lil Baby & Gunna),Lil Baby,Drip Harder,87,145542,2018-10-05,12,0.896,0.671,1,-6.977,0,0.289,0.103,0.0,0.552,0.358,112.502,4,hip hop
655,Look Back At It,A Boogie Wit da Hoodie,Hoodie SZN,85,179449,2018-12-21,11,0.791,0.587,3,-5.075,0,0.0413,0.407,0.0,0.148,0.536,96.057,4,hip hop
656,Leave Me Alone,Flipp Dinero,Leave Me Alone,84,195637,2018-09-04,1,0.792,0.743,7,-2.806,1,0.0851,0.107,0.0,0.183,0.742,150.024,4,hip hop
657,TAlk tO Me (with Rich The Kid feat. Lil Wayne) - Remix,Tory Lanez,TAlk tO Me (with Rich The Kid feat. Lil Wayne) [Remix],79,248520,2018-11-27,1,0.698,0.66,0,-7.883,1,0.052,0.0226,0.0,0.0622,0.451,159.949,4,hip hop
658,ZEZE (feat. Travis Scott & Offset),Kodak Black,Dying To Live,86,228759,2018-12-14,5,0.861,0.603,8,-5.788,0,0.176,0.0521,0.0,0.0924,0.504,98.043,4,hip hop
659,Yes Indeed,Lil Baby,Harder Than Ever,82,142273,2018-05-18,5,0.964,0.346,5,-9.309,0,0.53,0.035,0.0,0.108,0.562,119.958,4,hip hop
660,Sunflower - Spider-Man: Into the Spider-Verse,Various Artists,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),95,158040,2018-12-14,2,0.76,0.479,2,-5.574,1,0.0466,0.556,0.0,0.0703,0.913,89.911,4,hip hop
661,SWISH,Tyga,SWISH,78,194935,2018-07-25,1,0.884,0.541,11,-5.608,1,0.221,0.0831,0.0,0.118,0.274,105.009,4,hip hop
662,BIG BANK,YG,STAY DANGEROUS,1,237240,2018-08-03,7,0.744,0.348,1,-7.709,1,0.334,0.00551,0.0,0.0878,0.11,203.896,4,hip hop
663,Ric Flair Drip (& Metro Boomin),21 Savage,Without Warning,83,172800,2017-10-30,3,0.88,0.428,9,-8.28,1,0.206,0.149,5.07e-05,0.114,0.333,100.007,4,hip hop
664,No Stylist,French Montana,No Stylist,81,192172,2018-09-20,1,0.765,0.704,5,-4.589,0,0.127,0.0215,0.0,0.227,0.498,147.055,4,hip hop
665,Hopeless Romantic (feat. Swae Lee),Wiz Khalifa,Rolling Papers 2,75,226742,2018-07-13,12,0.877,0.477,9,-7.379,0,0.0587,0.307,0.0,0.0929,0.552,127.023,4,hip hop
666,Wake Up in the Sky,Gucci Mane,Evil Genius,74,203161,2018-12-07,11,0.8,0.578,4,-5.144,0,0.0485,0.00381,0.0,0.367,0.367,143.01,4,hip hop
667,Reverse (Ft. G-Eazy),Vic Mensa,Reverse (Ft. G-Eazy),70,211893,2018-06-08,1,0.836,0.703,0,-4.731,1,0.106,0.031,0.0,0.124,0.211,144.959,4,hip hop
668,Space Cadet (feat. Gunna),Metro Boomin,NOT ALL HEROES WEAR CAPES,21,203266,2018-11-02,5,0.901,0.464,5,-9.789,0,0.0645,0.368,1.71e-05,0.238,0.638,109.004,4,hip hop
669,Look Alive (feat. Drake),BlocBoy JB,Simi,52,181414,2018-05-04,2,0.919,0.58,10,-7.501,1,0.313,0.00108,6.1e-05,0.106,0.612,139.973,4,hip hop
670,FEFE (feat. Nicki Minaj & Murda Beatz),6ix9ine,FEFE (feat. Nicki Minaj & Murda Beatz),32,179404,2018-07-22,1,0.931,0.387,1,-9.127,1,0.412,0.088,0.0,0.136,0.376,125.978,4,hip hop
671,Guatemala - From Swaecation,Rae Sremmurd,SR3MM,75,256341,2018-05-04,5,0.849,0.699,4,-5.193,0,0.0574,0.185,0.00118,0.0954,0.0778,100.989,4,hip hop
672,1942,G-Eazy,1942,73,213080,2018-04-13,1,0.817,0.646,4,-5.12,0,0.249,0.0152,0.0,0.125,0.835,162.898,4,hip hop
673,Better Now,Post Malone,beerbongs & bentleys,89,231266,2018-04-27,9,0.68,0.563,10,-5.843,1,0.0454,0.354,0.0,0.136,0.374,145.028,4,hip hop
674,FLIP THE SWITCH (feat. Drake),Quavo,QUAVO HUNCHO,75,156195,2018-10-12,4,0.853,0.637,3,-5.924,0,0.331,0.129,0.0,0.267,0.496,86.048,4,hip hop
675,STARGAZING,Travis Scott,ASTROWORLD,79,270714,2018-08-03,1,0.487,0.789,8,-3.69,1,0.044,0.00947,4.05e-06,0.189,0.0564,150.007,4,hip hop
676,Lucid Dreams,Juice WRLD,Goodbye & Good Riddance,17,239835,2018-05-23,3,0.511,0.566,6,-7.23,0,0.2,0.349,0.0,0.34,0.218,83.903,4,hip hop
677,Girls Have Fun (feat. G-Eazy & Rich The Kid),Tyga,Girls Have Fun (feat. G-Eazy & Rich The Kid),78,175710,2019-01-23,1,0.888,0.74,8,-5.363,1,0.238,0.00586,0.0,0.218,0.664,100.003,4,hip hop
678,Mo Bamba,Sheck Wes,Mo Bamba,18,180897,2017-09-19,1,0.738,0.629,6,-4.882,0,0.0495,0.268,0.00114,0.163,0.319,146.067,4,hip hop
679,Money,Cardi B,Money,83,183527,2018-10-23,1,0.95,0.59,8,-6.508,0,0.29,0.00534,0.0,0.11,0.219,130.003,4,hip hop
680,Champion (feat. Travis Scott),NAV,RECKLESS,77,195053,2018-05-18,5,0.642,0.782,5,-3.395,0,0.0477,0.381,0.0,0.108,0.396,162.005,4,hip hop
681,Fine China,Future,Fine China,10,142320,2018-10-15,1,0.656,0.542,7,-7.358,1,0.323,0.0484,0.0,0.106,0.551,166.11,4,hip hop
682,Splashin,Rich The Kid,Splashin,64,177806,2018-12-04,1,0.942,0.383,10,-8.099,1,0.565,0.00195,0.0,0.0922,0.38,100.021,4,hip hop
683,Bigger Than You (feat. Drake & Quavo),2 Chainz,Bigger Than You feat. Drake & Quavo,72,225893,2018-06-15,1,0.888,0.515,1,-6.246,1,0.271,0.247,0.0,0.446,0.264,141.009,4,hip hop
684,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,TESTING,83,205040,2018-05-25,5,0.85,0.569,5,-8.152,0,0.136,0.0609,0.0816,0.1,0.294,80.02,4,hip hop
685,Mona Lisa (feat. Kendrick Lamar),Lil Wayne,Tha Carter V,74,324189,2018-09-28,8,0.855,0.694,2,-4.393,1,0.169,0.371,0.0,0.109,0.49,122.078,4,hip hop
686,Noticed,Lil Mosey,Northsbest,83,165000,2018-10-19,3,0.699,0.558,11,-7.622,1,0.0603,0.462,0.0,0.116,0.493,79.992,4,hip hop
687,Plug Walk,Rich The Kid,The World Is Yours,11,175229,2018-03-30,4,0.876,0.519,11,-6.531,1,0.143,0.202,0.0,0.108,0.158,94.981,4,hip hop
688,Die Young,Roddy Ricch,Feed Tha Streets II,79,157656,2018-11-02,4,0.688,0.656,4,-5.541,0,0.276,0.218,0.0,0.115,0.365,160.414,4,hip hop
689,My Year,GASHI,My Year,69,190344,2019-01-24,1,0.842,0.808,11,-3.243,0,0.0491,0.206,0.0,0.258,0.705,145.03,4,hip hop
690,KIKA (feat. Tory Lanez),6ix9ine,DUMMY BOY,81,136031,2018-11-27,4,0.745,0.715,1,-3.368,0,0.245,0.128,0.0,0.182,0.342,94.513,4,hip hop
691,I'm Upset,Drake,Scorpion,9,214466,2018-06-29,6,0.899,0.587,11,-7.866,0,0.338,0.279,0.0,0.0835,0.49,149.993,4,hip hop
692,First Off (feat. Travis Scott),Future,Future Hndrxx Presents: The WIZRD,77,228366,2019-01-18,17,0.734,0.683,1,-6.105,1,0.0776,0.013,0.0,0.28,0.445,162.038,4,hip hop
693,a lot,21 Savage,i am > i was (Deluxe),67,288624,2018-12-24,1,0.837,0.636,1,-7.643,1,0.086,0.0395,0.00125,0.342,0.274,145.972,4,hip hop
694,REEL IT IN,Aminé,ONEPOINTFIVE,79,121346,2018-08-15,3,0.754,0.342,10,-8.677,0,0.0991,0.073,0.0,0.193,0.423,128.981,4,hip hop
695,I Love,Joyner Lucas,I Love,74,210197,2018-10-17,1,0.671,0.565,11,-7.401,0,0.16,0.274,6.51e-05,0.37,0.561,150.014,4,hip hop
